student_id,Original_ID,Gender,Grade,Question,Answer,Type,TotalScore
학생15 ,-ORO8cE9P1T0DU50E-Tx,boy,2학년,학습 어려움,0,학교생활적응 문제,21
학생15 ,-ORO8cE9P1T0DU50E-Tx,boy,2학년,재산 관련 비행,0,외현화 문제,21
학생15 ,-ORO8cE9P1T0DU50E-Tx,boy,2학년,게임 과몰입,0,외현화 문제,21
학생15 ,-ORO8cE9P1T0DU50E-Tx,boy,2학년,관계 형성 곤란,0,학교생활적응 문제,21
학생15 ,-ORO8cE9P1T0DU50E-Tx,boy,2학년,등교 거부,0,학교생활적응 문제,21
학생15 ,-ORO8cE9P1T0DU50E-Tx,boy,2학년,괴롭힘 피해,1,심리외상 문제,21
학생15 ,-ORO8cE9P1T0DU50E-Tx,boy,2학년,따돌림 피해,1,심리외상 문제,21
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,사회적 긴장,3,불안 및 우울 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,감정 기복,3,불안 및 우울 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,과도한 죄책감,1,불안 및 우울 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,과민성/짜증,3,불안 및 우울 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,낮은 자존감,3,학교생활적응 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,무기력/피로,3,불안 및 우울 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,예기 불안,3,불안 및 우울 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,과도한 불안,3,불안 및 우울 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,우울 증상,3,불안 및 우울 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,수면 문제,2,학교생활적응 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,자살 사고,0,자살 및 위기 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,자해 행동,0,자살 및 위기 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,자살 계획,0,자살 및 위기 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,심각한 자살사고,0,자살 및 위기 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,절망감,1,자살 및 위기 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,자살 시도,0,자살 및 위기 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,빈번한 거짓말,0,외현화 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,또래 갈등,0,외현화 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,반항 행동,0,외현화 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,괴롭힘 가해,0,외현화 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,외상 침습증상,0,심리외상 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,외상 관련 악몽,0,심리외상 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,외상 후 고립,0,심리외상 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,외상 후 과각성,0,심리외상 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,외상 회피행동,0,심리외상 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,흡연 문제,0,외현화 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,음주 문제,0,외현화 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,적응력 저하,1,학교생활적응 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,분리 불안,0,학교생활적응 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,학습 어려움,3,학교생활적응 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,재산 관련 비행,0,외현화 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,게임 과몰입,0,외현화 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,관계 형성 곤란,0,학교생활적응 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,등교 거부,0,학교생활적응 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,괴롭힘 피해,0,심리외상 문제,32
학생16 ,-ORO8hgRrfN-jxT-hE-r,boy,2학년,따돌림 피해,0,심리외상 문제,32
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,사회적 긴장,0,불안 및 우울 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,감정 기복,0,불안 및 우울 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,과도한 죄책감,0,불안 및 우울 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,과민성/짜증,0,불안 및 우울 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,낮은 자존감,0,학교생활적응 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,무기력/피로,1,불안 및 우울 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,예기 불안,0,불안 및 우울 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,과도한 불안,0,불안 및 우울 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,우울 증상,0,불안 및 우울 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,수면 문제,3,학교생활적응 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,자살 사고,0,자살 및 위기 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,자해 행동,0,자살 및 위기 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,자살 계획,0,자살 및 위기 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,심각한 자살사고,3,자살 및 위기 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,절망감,0,자살 및 위기 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,자살 시도,0,자살 및 위기 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,빈번한 거짓말,0,외현화 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,또래 갈등,0,외현화 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,반항 행동,0,외현화 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,괴롭힘 가해,0,외현화 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,외상 침습증상,0,심리외상 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,외상 관련 악몽,0,심리외상 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,외상 후 고립,0,심리외상 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,외상 후 과각성,0,심리외상 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,외상 회피행동,0,심리외상 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,흡연 문제,0,외현화 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,음주 문제,0,외현화 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,적응력 저하,0,학교생활적응 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,분리 불안,0,학교생활적응 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,학습 어려움,0,학교생활적응 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,재산 관련 비행,0,외현화 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,게임 과몰입,0,외현화 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,관계 형성 곤란,0,학교생활적응 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,등교 거부,0,학교생활적응 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,괴롭힘 피해,0,심리외상 문제,7
학생17 ,-ORO8i4WxEwhGAckdTbt,girl,2학년,따돌림 피해,0,심리외상 문제,7
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,사회적 긴장,0,불안 및 우울 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,감정 기복,2,불안 및 우울 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,과도한 죄책감,2,불안 및 우울 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,과민성/짜증,1,불안 및 우울 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,낮은 자존감,3,학교생활적응 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,무기력/피로,1,불안 및 우울 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,예기 불안,3,불안 및 우울 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,과도한 불안,1,불안 및 우울 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,우울 증상,1,불안 및 우울 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,수면 문제,1,학교생활적응 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,자살 사고,2,자살 및 위기 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,자해 행동,0,자살 및 위기 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,자살 계획,1,자살 및 위기 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,심각한 자살사고,0,자살 및 위기 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,절망감,2,자살 및 위기 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,자살 시도,1,자살 및 위기 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,빈번한 거짓말,0,외현화 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,또래 갈등,0,외현화 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,반항 행동,0,외현화 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,괴롭힘 가해,0,외현화 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,외상 침습증상,2,심리외상 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,외상 관련 악몽,0,심리외상 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,외상 후 고립,0,심리외상 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,외상 후 과각성,0,심리외상 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,외상 회피행동,0,심리외상 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,흡연 문제,0,외현화 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,음주 문제,0,외현화 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,적응력 저하,1,학교생활적응 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,분리 불안,0,학교생활적응 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,학습 어려움,0,학교생활적응 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,재산 관련 비행,0,외현화 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,게임 과몰입,1,외현화 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,관계 형성 곤란,0,학교생활적응 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,등교 거부,0,학교생활적응 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,괴롭힘 피해,0,심리외상 문제,25
학생18 ,-ORO8rZQAI0P72LbBQDx,boy,2학년,따돌림 피해,0,심리외상 문제,25
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,사회적 긴장,1,불안 및 우울 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,감정 기복,2,불안 및 우울 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,과도한 죄책감,2,불안 및 우울 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,과민성/짜증,2,불안 및 우울 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,낮은 자존감,2,학교생활적응 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,무기력/피로,2,불안 및 우울 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,예기 불안,2,불안 및 우울 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,과도한 불안,2,불안 및 우울 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,우울 증상,2,불안 및 우울 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,수면 문제,1,학교생활적응 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,자살 사고,1,자살 및 위기 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,자해 행동,0,자살 및 위기 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,자살 계획,0,자살 및 위기 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,심각한 자살사고,0,자살 및 위기 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,절망감,1,자살 및 위기 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,자살 시도,0,자살 및 위기 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,빈번한 거짓말,0,외현화 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,또래 갈등,0,외현화 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,반항 행동,0,외현화 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,괴롭힘 가해,0,외현화 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,외상 침습증상,3,심리외상 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,외상 관련 악몽,0,심리외상 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,외상 후 고립,1,심리외상 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,외상 후 과각성,0,심리외상 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,외상 회피행동,2,심리외상 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,흡연 문제,0,외현화 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,음주 문제,0,외현화 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,적응력 저하,2,학교생활적응 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,분리 불안,0,학교생활적응 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,학습 어려움,0,학교생활적응 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,재산 관련 비행,0,외현화 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,게임 과몰입,0,외현화 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,관계 형성 곤란,2,학교생활적응 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,등교 거부,0,학교생활적응 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,괴롭힘 피해,0,심리외상 문제,30
학생19 ,-ORO93tli0D2SUIdPYk9,boy,2학년,따돌림 피해,0,심리외상 문제,30
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,사회적 긴장,2,불안 및 우울 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,감정 기복,2,불안 및 우울 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,과도한 죄책감,2,불안 및 우울 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,과민성/짜증,1,불안 및 우울 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,낮은 자존감,2,학교생활적응 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,무기력/피로,2,불안 및 우울 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,예기 불안,2,불안 및 우울 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,과도한 불안,2,불안 및 우울 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,우울 증상,2,불안 및 우울 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,수면 문제,1,학교생활적응 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,자살 사고,1,자살 및 위기 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,자해 행동,0,자살 및 위기 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,자살 계획,0,자살 및 위기 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,심각한 자살사고,0,자살 및 위기 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,절망감,1,자살 및 위기 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,자살 시도,0,자살 및 위기 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,빈번한 거짓말,1,외현화 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,또래 갈등,1,외현화 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,반항 행동,2,외현화 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,괴롭힘 가해,0,외현화 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,외상 침습증상,1,심리외상 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,외상 관련 악몽,1,심리외상 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,외상 후 고립,1,심리외상 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,외상 후 과각성,1,심리외상 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,외상 회피행동,1,심리외상 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,흡연 문제,0,외현화 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,음주 문제,0,외현화 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,적응력 저하,1,학교생활적응 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,분리 불안,0,학교생활적응 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,학습 어려움,0,학교생활적응 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,재산 관련 비행,0,외현화 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,게임 과몰입,0,외현화 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,관계 형성 곤란,1,학교생활적응 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,등교 거부,0,학교생활적응 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,괴롭힘 피해,0,심리외상 문제,31
학생20 ,-ORO94DEj_qeXBBeXbXC,boy,2학년,따돌림 피해,0,심리외상 문제,31
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,사회적 긴장,0,불안 및 우울 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,감정 기복,0,불안 및 우울 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,과도한 죄책감,2,불안 및 우울 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,과민성/짜증,0,불안 및 우울 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,낮은 자존감,3,학교생활적응 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,무기력/피로,1,불안 및 우울 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,예기 불안,1,불안 및 우울 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,과도한 불안,1,불안 및 우울 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,우울 증상,2,불안 및 우울 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,수면 문제,1,학교생활적응 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,자살 사고,2,자살 및 위기 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,자해 행동,2,자살 및 위기 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,자살 계획,0,자살 및 위기 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,심각한 자살사고,0,자살 및 위기 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,절망감,1,자살 및 위기 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,자살 시도,0,자살 및 위기 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,빈번한 거짓말,2,외현화 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,또래 갈등,0,외현화 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,반항 행동,1,외현화 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,괴롭힘 가해,0,외현화 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,외상 침습증상,1,심리외상 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,외상 관련 악몽,0,심리외상 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,외상 후 고립,0,심리외상 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,외상 후 과각성,0,심리외상 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,외상 회피행동,0,심리외상 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,흡연 문제,0,외현화 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,음주 문제,0,외현화 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,적응력 저하,1,학교생활적응 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,분리 불안,0,학교생활적응 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,학습 어려움,0,학교생활적응 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,재산 관련 비행,0,외현화 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,게임 과몰입,0,외현화 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,관계 형성 곤란,0,학교생활적응 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,등교 거부,1,학교생활적응 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,괴롭힘 피해,0,심리외상 문제,22
학생21 ,-ORO94I0ppqe-Gc8NWyL,girl,2학년,따돌림 피해,0,심리외상 문제,22
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,사회적 긴장,1,불안 및 우울 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,감정 기복,2,불안 및 우울 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,과도한 죄책감,3,불안 및 우울 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,과민성/짜증,2,불안 및 우울 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,낮은 자존감,3,학교생활적응 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,무기력/피로,3,불안 및 우울 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,예기 불안,3,불안 및 우울 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,과도한 불안,3,불안 및 우울 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,우울 증상,2,불안 및 우울 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,수면 문제,3,학교생활적응 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,자살 사고,1,자살 및 위기 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,자해 행동,0,자살 및 위기 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,자살 계획,0,자살 및 위기 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,심각한 자살사고,0,자살 및 위기 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,절망감,1,자살 및 위기 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,자살 시도,0,자살 및 위기 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,빈번한 거짓말,1,외현화 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,또래 갈등,0,외현화 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,반항 행동,0,외현화 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,괴롭힘 가해,0,외현화 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,외상 침습증상,2,심리외상 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,외상 관련 악몽,0,심리외상 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,외상 후 고립,0,심리외상 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,외상 후 과각성,0,심리외상 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,외상 회피행동,0,심리외상 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,흡연 문제,0,외현화 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,음주 문제,0,외현화 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,적응력 저하,1,학교생활적응 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,분리 불안,0,학교생활적응 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,학습 어려움,0,학교생활적응 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,재산 관련 비행,0,외현화 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,게임 과몰입,0,외현화 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,관계 형성 곤란,1,학교생활적응 문제,33
학생22 ,-ORO97N8WRa2Z_S-8Jo7,girl,3학년,등교 거부,1,학교생활적응 문제,33
